region,firm_type,university_tier,education,english_cefr,english_value,experience_years,genai_adopted,productivity_index,monthly_salary_bdt,weekly_learning_hours
Dhaka,Outsourcing,T3 (Private),Diploma,B1,2.0,5.99572730798279,0,116.27656567443857,69556.15519505455,4.775081599373172
Dhaka,MNC subsidiary,"T2 (KUET, RUET, SUST)",BSc,B1,2.0,10.140172089931125,1,145.6038325596892,151535.59700248795,3.9815568462969573
Chittagong,Local SME,T3 (Private),Diploma,B2,3.0,6.781510556338701,1,134.43377386554954,46295.2347655824,4.60780803657042
Khulna,Outsourcing,"T2 (KUET, RUET, SUST)",BSc,B2,3.0,6.60701408808173,1,145.1677581891007,54761.02132363657,4.101862002591187
Dhaka,Local SME,T3 (Private),BSc,A2,1.0,7.210223592865628,0,115.42065158824279,86244.9875595153,1.5035198120176396
Chittagong,Local SME,"T2 (KUET, RUET, SUST)",PhD,B2,3.0,1.0946544025450324,1,146.7838716641027,55668.54347856866,5.010052953489123
Dhaka,Freelancer,"T1 (BUET, DU, IUT)",BSc,B1,2.0,2.184064909163793,0,115.61610576874433,50025.27426301928,7.5610185417863445
Chittagong,Local SME,T3 (Private),BSc,B2,3.0,3.4219059819280857,1,145.87523642297518,61727.46758717145,7.0063389564016285
Chittagong,Outsourcing,"T1 (BUET, DU, IUT)",BSc,B2,3.0,3.923925596175852,1,133.36811409543117,56147.64295251123,6.564910630689294
Khulna,Outsourcing,T3 (Private),BSc,B1,2.0,0.48057355902888504,1,115.129356470137,55612.70365250248,7.435686250645916
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",BSc,B2,3.0,4.4991763023131774,1,118.7347182225264,70605.08119974012,4.21810559437931
Dhaka,Local SME,Self-taught,Diploma,C1,4.0,15.0,1,177.84567936224317,145925.4569923909,4.6433885807305595
Sylhet,Outsourcing,T3 (Private),BSc,B1,2.0,6.697160836452513,0,105.08748070059784,68088.77051706724,4.548308587683568
Dhaka,Outsourcing,"T2 (KUET, RUET, SUST)",BSc,A2,1.0,3.5257661175373167,0,109.6070269454404,80381.69234664764,1.3500640187046304
Chittagong,MNC subsidiary,"T2 (KUET, RUET, SUST)",BSc,C1,4.0,6.955620005763824,1,171.1360115773125,57470.37957013039,5.595633640665446
Chittagong,Local SME,T3 (Private),MSc,B1,2.0,5.045551179069134,0,107.99160543400637,48261.8581652556,3.9591983191494196
Dhaka,Outsourcing,"T2 (KUET, RUET, SUST)",BSc,B2,3.0,3.954033152624201,0,114.85612010981443,50593.66754160898,3.693949418444155
Dhaka,MNC subsidiary,Self-taught,BSc,C1,4.0,4.183216210766235,1,187.7371770745389,58909.23697592818,3.8133057425166994
Chittagong,Outsourcing,"T2 (KUET, RUET, SUST)",BSc,B1,2.0,3.2880952550907407,0,111.17659135181667,48477.03147912759,2.3011638984201217
Dhaka,Outsourcing,"T2 (KUET, RUET, SUST)",BSc,A2,1.0,1.9076475120681158,0,109.06173418278809,58716.62285103059,3.3464479639193923
Rajshahi,Outsourcing,"T1 (BUET, DU, IUT)",BSc,B1,2.0,5.655320743177499,1,137.2464391634816,80173.74136853169,5.9375571481737515
Dhaka,Local SME,"T1 (BUET, DU, IUT)",Diploma,B1,2.0,3.3100241929371133,0,102.18870050622667,46146.44069371713,4.958887964669162
Dhaka,Freelancer,"T2 (KUET, RUET, SUST)",BSc,B1,2.0,13.838994206543646,0,113.77945865565549,121630.45876801763,3.7416505253110404
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",BSc,C1,4.0,5.43018792656455,0,119.57747154323586,65975.3911663447,6.885486502704978
Chittagong,Local SME,"T2 (KUET, RUET, SUST)",BSc,B1,2.0,0.6902599842633129,1,131.4798673075589,41316.22349359682,4.970206747522625
Khulna,Outsourcing,Self-taught,BSc,B1,2.0,8.565326149968076,1,140.68152053292945,50858.24263495501,8.604287376853543
Rajshahi,Outsourcing,"T1 (BUET, DU, IUT)",Diploma,B2,3.0,6.764802765728857,1,143.55854843971386,61210.110555898995,5.853313286706791
Khulna,Local SME,T3 (Private),BSc,B1,2.0,3.8186503922441597,0,88.5415968349026,38856.52665446461,5.138679146544045
Chittagong,Outsourcing,T3 (Private),BSc,B2,3.0,4.768581423632586,0,106.9637439986672,41493.569809283865,5.575406139303266
Dhaka,Outsourcing,"T2 (KUET, RUET, SUST)",BSc,B2,3.0,4.400649041450858,0,108.42687947053884,63753.58416436669,3.209612125988843
Dhaka,Local SME,T3 (Private),BSc,B1,2.0,1.393870348186146,0,100.98843587782474,47355.967199759914,4.824394934803159
Dhaka,Outsourcing,T3 (Private),BSc,B1,2.0,4.505740132860507,0,123.71335355802982,61720.18857638208,5.704632038361417
Khulna,Local SME,"T1 (BUET, DU, IUT)",Diploma,B1,2.0,3.887543952101936,0,122.5224388772338,33695.13253186733,4.517113375363111
Dhaka,Local SME,"T1 (BUET, DU, IUT)",Diploma,B2,3.0,4.002768953734918,1,148.6512370092998,109474.21935608584,4.777684939032814
Dhaka,Local SME,T3 (Private),Diploma,B1,2.0,3.4122280945721313,0,113.2132003041595,57954.36497560067,2.1413772328222995
Sylhet,Outsourcing,T3 (Private),Diploma,B2,3.0,3.195278636445015,1,117.22512297034714,26289.275211753004,5.789151616579024
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",BSc,B1,2.0,2.228927004926155,1,117.09700574403868,63338.74147933555,3.354010556480514
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",BSc,A2,1.0,11.904940913385255,0,112.50079771144848,99545.38478244595,4.0876330623706965
Khulna,Outsourcing,"T1 (BUET, DU, IUT)",MSc,B2,3.0,3.0689568214004974,1,144.7818938167847,36923.976003495096,5.6180620075667385
Rajshahi,Outsourcing,"T2 (KUET, RUET, SUST)",BSc,B1,2.0,10.9164482578725,1,146.24550912925747,80236.92679326094,5.942938234672475
Rajshahi,Local SME,"T2 (KUET, RUET, SUST)",BSc,B1,2.0,8.231299636754283,0,108.33740988766212,117547.87759482228,2.0397469560255237
Dhaka,MNC subsidiary,T3 (Private),Diploma,C1,4.0,5.067338561072053,1,143.2106708582528,50732.43911919788,3.9509290057236024
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",Diploma,A2,1.0,0.5524713325389122,0,99.39029637392494,44991.866151386144,5.439667753342002
Dhaka,Freelancer,"T1 (BUET, DU, IUT)",BSc,B1,2.0,3.7964974429047054,0,101.36736907513475,51435.82357984949,5.182011113705029
Dhaka,Outsourcing,"T2 (KUET, RUET, SUST)",BSc,B2,3.0,5.8673888865448784,0,106.03894396463141,48496.880051467706,3.950277057865021
Dhaka,Outsourcing,T3 (Private),BSc,B1,2.0,4.711918317783156,0,107.69085839291458,40595.40785309557,3.318540960891886
Sylhet,Local SME,T3 (Private),Diploma,B1,2.0,0.7949241236262321,1,125.88263568496207,51491.617018101984,7.106646048962986
Dhaka,Outsourcing,T3 (Private),BSc,B1,2.0,4.3658832351086305,0,105.9063356555683,44467.19822470632,3.5264426227328785
Chittagong,Outsourcing,"T1 (BUET, DU, IUT)",BSc,B1,2.0,0.8941830511610178,1,151.1280905594951,83013.6538864712,6.370777839591213
Dhaka,Outsourcing,"T2 (KUET, RUET, SUST)",MSc,C1,4.0,11.760530142235543,1,150.5464198906194,116183.39050985042,5.176644585090632
Dhaka,Local SME,T3 (Private),MSc,B1,2.0,9.933503653840724,0,121.87811709524296,80258.64032701205,5.194976749989834
Dhaka,MNC subsidiary,"T2 (KUET, RUET, SUST)",Diploma,B1,2.0,1.6466282455817267,1,120.88389612949823,62419.124729420284,3.9911668860267016
Khulna,Outsourcing,"T2 (KUET, RUET, SUST)",BSc,B1,2.0,3.2742598514188925,1,126.18804919179412,41872.9843078154,9.19620044631189
Chittagong,Outsourcing,T3 (Private),BSc,B1,2.0,1.1161643055761297,0,101.33567551142431,42289.76245983276,2.02548393004724
Dhaka,Outsourcing,"T2 (KUET, RUET, SUST)",PhD,A2,1.0,5.0842829907589415,0,116.48522121331071,71953.16726776454,4.39083871386244
Chittagong,Outsourcing,Self-taught,Diploma,B2,3.0,4.569943910992633,1,142.45492260301623,44774.20265707868,5.796992207112155
Dhaka,Local SME,T3 (Private),BSc,C1,4.0,2.5509196032609727,1,133.04092674528104,34684.799033094234,2.630902281393978
Dhaka,Outsourcing,"T2 (KUET, RUET, SUST)",Diploma,B1,2.0,3.1063000773934615,1,140.7417581735328,77225.36214552041,4.002001772233354
Dhaka,Freelancer,Self-taught,BSc,B2,3.0,0.9228285311833819,1,159.06071571942843,54062.35499775909,6.183076085327649
Dhaka,Local SME,"T1 (BUET, DU, IUT)",Diploma,A2,1.0,1.2540033454694908,1,107.81936721085236,60404.22642542507,3.423922396933043
Dhaka,Outsourcing,"T2 (KUET, RUET, SUST)",MSc,B2,3.0,3.2634009499831635,1,147.2436358230329,66731.59424081496,4.826057579097751
Sylhet,Outsourcing,"T2 (KUET, RUET, SUST)",BSc,B2,3.0,4.135360039356729,1,168.62909724398875,61350.14476968924,5.7578812377354245
Chittagong,Local SME,Self-taught,BSc,B1,2.0,5.585239508737809,0,107.36637556669051,29762.994695424517,5.7882501324976
Chittagong,Freelancer,T3 (Private),Diploma,C1,4.0,3.2417558702454343,1,108.5599500880862,36947.4399244985,5.49516341181236
Dhaka,Freelancer,"T2 (KUET, RUET, SUST)",BSc,C1,4.0,1.9866764627796598,1,123.37163298597424,42344.7050839148,3.229357290112141
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",Diploma,B1,2.0,4.08887106516897,1,144.6576535857895,48972.1555893073,3.3099063803235182
Chittagong,Local SME,T3 (Private),BSc,B1,2.0,2.8281705154881758,0,94.73338664320211,44344.27987464765,3.63529702294732
Dhaka,Local SME,"T1 (BUET, DU, IUT)",BSc,B1,2.0,3.7428987744534985,1,115.82014405917377,71414.35576394876,3.6487108154169894
Dhaka,Outsourcing,T3 (Private),BSc,B2,3.0,12.338923965469007,1,143.3814919377026,103609.40857844404,4.717036392979278
Dhaka,Outsourcing,T3 (Private),BSc,B2,3.0,2.49248857569664,1,146.67091990343943,47018.97441913508,3.510272243728278
Chittagong,Outsourcing,T3 (Private),MSc,B2,3.0,6.331906483068096,0,107.60673533773635,53765.81170339369,3.0830717469673328
Rajshahi,MNC subsidiary,"T1 (BUET, DU, IUT)",Diploma,B1,2.0,9.456465636370595,0,142.94722418771897,63351.326285559604,4.576486413371184
Sylhet,Outsourcing,T3 (Private),BSc,B2,3.0,6.462023290774004,1,156.4630194151431,50453.565527721774,6.627986824674363
Dhaka,Outsourcing,T3 (Private),BSc,C1,4.0,1.6444724191767215,1,139.9569116661054,48005.211819165255,7.340281182123909
Chittagong,Local SME,T3 (Private),BSc,B2,3.0,1.3090083352435724,1,127.83018591363174,49729.07642234326,2.804283546109859
Dhaka,Freelancer,Self-taught,BSc,B2,3.0,5.993016969276671,0,105.7367249014677,112988.6724768412,4.494933194936999
Dhaka,Outsourcing,"T2 (KUET, RUET, SUST)",BSc,A2,1.0,5.486290932008924,1,121.48467522487651,65829.4830621036,3.5535335207976635
Dhaka,Local SME,Self-taught,BSc,B2,3.0,6.425057323692192,0,100.32605801055296,62863.29236150428,5.322549811369376
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",MSc,C1,4.0,3.1044489169464113,0,118.21026706764007,83685.9096728413,3.4540317080101044
Dhaka,Outsourcing,T3 (Private),BSc,A2,1.0,3.524592475043497,1,119.94248189040177,85616.6154747564,3.5769381311133586
Chittagong,Local SME,"T1 (BUET, DU, IUT)",PhD,B1,2.0,2.8129504006826007,0,99.63930318408511,48657.4571152016,6.374359777499067
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",BSc,B2,3.0,4.931837229791437,1,139.12253373931102,85463.98628729898,4.601742782056869
Dhaka,Local SME,"T1 (BUET, DU, IUT)",BSc,B2,3.0,5.097989894413043,1,139.67138668202284,59813.716391727015,9.525115185026635
Chittagong,Outsourcing,T3 (Private),PhD,B2,3.0,9.447891604230845,1,138.92611794190057,99258.64878276404,5.89314689153834
Dhaka,MNC subsidiary,"T1 (BUET, DU, IUT)",PhD,B2,3.0,6.57317348749843,1,127.18830999802401,62317.04619543043,3.5771749249622324
Dhaka,Outsourcing,T3 (Private),Diploma,B1,2.0,8.140237961576506,1,106.97978717023042,57423.030935194896,5.165632630204969
Dhaka,MNC subsidiary,"T2 (KUET, RUET, SUST)",BSc,B2,3.0,5.037136472969347,0,105.45380934074117,67874.95959333262,2.6105181209397332
Rajshahi,Local SME,T3 (Private),BSc,C1,4.0,1.4022483469898201,0,102.70005555462242,22552.280280785002,5.777127021053264
Chittagong,MNC subsidiary,T3 (Private),BSc,B2,3.0,7.4300991703394095,1,152.00614799437867,49804.85770035178,6.324853171067857
Khulna,Outsourcing,"T2 (KUET, RUET, SUST)",BSc,B1,2.0,11.580297259135302,1,159.56065619286684,58115.634916647716,3.343450175148832
Dhaka,Freelancer,T3 (Private),BSc,C1,4.0,1.5254719461840152,1,129.086325736908,65657.82546928045,7.072445665802538
Dhaka,Outsourcing,T3 (Private),BSc,A2,1.0,1.431079830144094,0,86.12507575008678,56048.72162079592,3.0151349218062755
Khulna,Local SME,T3 (Private),BSc,B1,2.0,5.191467250557641,0,101.38476419092694,31774.815405872498,5.471516935174068
Dhaka,Outsourcing,T3 (Private),BSc,A2,1.0,2.548680331199785,0,96.18198194552166,80224.15583666187,4.294215256435385
Chittagong,Local SME,T3 (Private),BSc,B1,2.0,6.199709088094445,1,132.00208872237255,52255.025292634935,6.5209573971471535
Chittagong,Outsourcing,"T1 (BUET, DU, IUT)",Diploma,B2,3.0,0.5294876047487004,1,132.25858283752277,47881.47880068408,4.608504898015927
Rajshahi,Freelancer,"T2 (KUET, RUET, SUST)",BSc,C1,4.0,8.468540933235928,1,141.60253513880994,51655.4424366167,4.290251834088223
Dhaka,Local SME,T3 (Private),BSc,B1,2.0,6.953415310913079,1,152.11978600565166,105567.54500525561,1.940338725991153
Dhaka,Local SME,"T1 (BUET, DU, IUT)",BSc,A2,1.0,1.3615947925612406,1,146.46166305517312,43813.86461467509,6.147179782163375
Dhaka,Outsourcing,T3 (Private),MSc,B2,3.0,0.5723646727492652,0,92.39789280997394,44189.55988898866,5.6730249551650855
Dhaka,Local SME,T3 (Private),BSc,B1,2.0,15.0,0,112.26263207416963,143734.18749678886,3.7414691744410113
Dhaka,Outsourcing,"T1 (BUET, DU, IUT)",BSc,B2,3.0,6.06562575716385,0,120.99731160399273,58166.95965800858,3.386926501308087
Dhaka,MNC subsidiary,T3 (Private),BSc,C1,4.0,3.3229097712763322,1,148.6454155565002,46506.18629239466,3.6727150906446955
Khulna,Local SME,"T2 (KUET, RUET, SUST)",Diploma,A2,1.0,4.471714423578358,1,119.51120004195062,52035.06465179334,4.187674968255275
Dhaka,Outsourcing,T3 (Private),BSc,B1,2.0,4.3068149410124255,1,128.77937335112313,61067.245707164446,7.949177814018838
Dhaka,Local SME,T3 (Private),BSc,A2,1.0,7.483007601395904,0,101.23773637017446,103852.03245011193,2.7232233474265186
Dhaka,MNC subsidiary,T3 (Private),BSc,B2,3.0,8.63089330892769,1,133.2640292364855,102354.48984238572,7.1959003060142575
Dhaka,Local SME,T3 (Private),Diploma,B2,3.0,11.168723917014479,1,131.75549809615018,92690.86704580158,3.4729140427642644
Chittagong,Outsourcing,T3 (Private),BSc,C1,4.0,9.1734731225644,0,107.98102034773059,49277.1206331522,3.1729395589628613
Dhaka,Freelancer,"T2 (KUET, RUET, SUST)",MSc,A2,1.0,4.114123033564878,1,149.80702181907205,70500.2344834687,5.903894745305095
Dhaka,Local SME,T3 (Private),Diploma,B2,3.0,1.1352780045847246,1,126.53275200547172,72804.77801614544,5.951106385370113
Dhaka,Local SME,T3 (Private),BSc,B2,3.0,2.4487116614250186,0,80.35429675197042,45020.915385758635,0.3528138634123774
Dhaka,MNC subsidiary,T3 (Private),BSc,B1,2.0,3.0459781774969685,1,123.39111815511251,70645.33290371796,8.057242905785355
Dhaka,MNC subsidiary,"T2 (KUET, RUET, SUST)",MSc,A2,1.0,3.285004442117097,1,129.6922639995816,71319.69185254588,3.549410224320935
Dhaka,Local SME,T3 (Private),Diploma,B1,2.0,4.848575943976759,1,136.74148242096265,45704.28277514712,5.975368152227345
Chittagong,MNC subsidiary,T3 (Private),PhD,B1,2.0,1.0999048946028425,1,124.90127354466642,56110.46635914525,4.753843308285332
Khulna,Local SME,"T2 (KUET, RUET, SUST)",MSc,A2,1.0,1.669757029025538,0,106.11156373770173,36191.8652209344,5.474862572931062
Dhaka,Freelancer,"T1 (BUET, DU, IUT)",BSc,B1,2.0,5.251118425895015,1,128.90254559070036,69320.75748821528,6.041806587391114
Dhaka,Local SME,T3 (Private),Diploma,C1,4.0,4.645362168715184,1,169.35109475358325,83264.53051438431,6.504860382227347
Dhaka,Local SME,T3 (Private),BSc,B1,2.0,1.9782649674520736,0,113.56512115381429,33075.78152913477,3.6128450484314425
Khulna,Freelancer,T3 (Private),BSc,B1,2.0,4.55306018529254,1,124.69638091498308,40879.58873383247,5.589193805442727
Dhaka,Local SME,T3 (Private),BSc,A2,1.0,2.1842135333985766,0,100.8287131429064,58433.453588213626,5.391564317574752
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",BSc,B2,3.0,8.78289316440149,0,129.88375163821223,105689.87686606834,4.827044450248856
Dhaka,Local SME,T3 (Private),BSc,B1,2.0,9.629098814620141,1,130.34806822647914,104536.28623443606,4.4173823482236685
Dhaka,Local SME,"T1 (BUET, DU, IUT)",BSc,B2,3.0,8.315698465043578,1,160.4118654807005,87663.00626506828,7.625219494979132
Khulna,Freelancer,T3 (Private),Diploma,A2,1.0,1.6308050177184088,0,104.80527645784441,27933.722731354268,6.641101328064148
Dhaka,Local SME,T3 (Private),MSc,B1,2.0,4.043859686687231,1,114.78143815035763,59581.21630997194,5.834799072491244
Dhaka,Local SME,T3 (Private),BSc,B1,2.0,2.255204260124803,0,103.09801452749056,55399.10540003658,3.603414013003879
Chittagong,Local SME,"T2 (KUET, RUET, SUST)",BSc,B1,2.0,4.635747224618772,0,112.01293837543246,42478.03932076985,3.796889773911144
Rajshahi,Outsourcing,"T2 (KUET, RUET, SUST)",BSc,C1,4.0,12.689024916144984,0,100.89275084534708,57175.659474841006,5.726065264684696
Sylhet,MNC subsidiary,"T2 (KUET, RUET, SUST)",BSc,A2,1.0,4.84183949308443,0,137.1714267322613,51054.7959069351,3.2027984731922556
Chittagong,Local SME,T3 (Private),PhD,B2,3.0,3.407731713074475,0,111.04865842870413,46353.42628521466,7.085368428564022
Dhaka,Outsourcing,T3 (Private),Diploma,B1,2.0,15.0,1,114.63415026711779,291744.95090832276,4.073307968264498
Dhaka,Outsourcing,"T2 (KUET, RUET, SUST)",Diploma,B2,3.0,6.88700839067521,1,125.68483834066915,81099.34173102726,4.7335208754583356
Dhaka,Local SME,T3 (Private),BSc,B1,2.0,1.2494118570914723,0,104.4930861954359,47877.05739863004,3.8503871018240496
Dhaka,Local SME,T3 (Private),Diploma,B1,2.0,4.508393368656329,1,136.20504811426238,103228.16680869507,4.521804764652338
Sylhet,Outsourcing,T3 (Private),PhD,B2,3.0,1.109503773324339,0,114.50446526224556,34739.98232259671,4.42597805431471
Dhaka,Outsourcing,"T1 (BUET, DU, IUT)",Diploma,A2,1.0,1.9239829035930487,1,136.4067177750482,41069.90739276664,2.990044476328978
Rajshahi,Outsourcing,T3 (Private),BSc,A2,1.0,8.063625701027071,0,117.559614852497,51218.30191210754,5.950398681818968
Dhaka,Outsourcing,Self-taught,BSc,B2,3.0,3.6023104902744896,1,139.18126653626533,47549.88554195641,4.508754628046298
Rajshahi,MNC subsidiary,T3 (Private),Diploma,B2,3.0,3.4795723480986034,0,112.51702768695068,28676.429644585896,2.2640982795070594
Sylhet,Outsourcing,Self-taught,BSc,B1,2.0,4.843745534309539,1,122.73990890143759,47984.90566070256,6.975394305648594
Dhaka,Outsourcing,T3 (Private),Diploma,B1,2.0,4.440356032806006,1,112.92622448728113,50181.20475683416,9.241697821995352
Dhaka,MNC subsidiary,T3 (Private),BSc,B1,2.0,2.8025646058033855,1,109.26947601864774,77442.44815921244,5.547362017368204
Dhaka,Outsourcing,Self-taught,BSc,B1,2.0,7.456134461895343,1,146.3172989023387,106731.78983263967,6.322296859714532
Dhaka,Freelancer,"T2 (KUET, RUET, SUST)",BSc,A2,1.0,1.062636602752914,0,123.69556091346537,43379.38377165814,3.6949036195907015
Rajshahi,MNC subsidiary,Self-taught,MSc,C1,4.0,7.660507522846208,1,124.59250390751367,46856.111655972956,4.607998020792777
Khulna,Local SME,"T2 (KUET, RUET, SUST)",Diploma,B2,3.0,6.191806822122308,1,121.78378598834168,53593.70447500836,2.8753729385515916
Sylhet,MNC subsidiary,T3 (Private),BSc,B2,3.0,8.726306953734825,1,119.7394320587432,81387.77386428756,4.049884564970528
Chittagong,Local SME,"T1 (BUET, DU, IUT)",Diploma,B1,2.0,1.7750421952715478,1,154.05949813189903,58892.37291553088,4.4077200349455845
Dhaka,Outsourcing,Self-taught,BSc,B2,3.0,6.591617769946007,1,126.38808233704572,58979.40816635483,3.595746642538077
Sylhet,Freelancer,T3 (Private),BSc,C1,4.0,5.196088615468733,1,141.21856870411395,73630.59643333641,3.972425435342635
Dhaka,Outsourcing,Self-taught,Diploma,A2,1.0,2.7474302851245342,0,103.59799063127102,61077.934686101566,0.42319080327627234
Dhaka,MNC subsidiary,"T1 (BUET, DU, IUT)",BSc,B1,2.0,9.601110230960689,1,133.2525408118949,106981.80498225268,5.323083964845883
Dhaka,Outsourcing,T3 (Private),BSc,B2,3.0,4.308037578633733,0,106.58813253366611,57192.213512736824,4.683698396592491
Dhaka,MNC subsidiary,"T1 (BUET, DU, IUT)",BSc,B1,2.0,6.294599047638837,0,127.45395452999544,59008.1956202031,4.256906041044886
Dhaka,Local SME,"T1 (BUET, DU, IUT)",BSc,B1,2.0,7.880338514282786,1,139.54660329193098,83605.16476899904,6.080188638523036
Dhaka,Outsourcing,T3 (Private),Diploma,B1,2.0,5.389229893340897,1,122.13218828847278,58210.5439992162,4.653334793374043
Dhaka,Outsourcing,"T2 (KUET, RUET, SUST)",MSc,B1,2.0,2.0433869011251686,0,125.00645082286903,62094.03590415372,4.560248228461585
Dhaka,Local SME,T3 (Private),PhD,B2,3.0,3.363566656501298,0,99.93770094606528,42626.43376066437,6.358151620019006
Dhaka,MNC subsidiary,"T2 (KUET, RUET, SUST)",BSc,B2,3.0,6.072990926063492,1,142.18984154690614,71166.56392748994,5.381801581121217
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",BSc,C1,4.0,2.032426325431878,0,93.67592661480245,72890.79138060624,5.836703126772678
Dhaka,MNC subsidiary,"T2 (KUET, RUET, SUST)",BSc,B1,2.0,0.8746069898446713,0,83.27973753772685,58521.9533737549,4.049671894704132
Rajshahi,Outsourcing,T3 (Private),BSc,B2,3.0,8.26813521798257,1,151.49717049216105,37316.28919119843,5.312649052222286
Dhaka,Local SME,Self-taught,Diploma,C1,4.0,5.356430589489136,1,143.51670127548675,68947.5956306923,3.0103749569685876
Chittagong,Local SME,T3 (Private),BSc,B1,2.0,11.839979589876954,0,95.71534521409897,105225.00685706879,5.833567823656996
Chittagong,Outsourcing,T3 (Private),BSc,B2,3.0,6.810345585466497,1,148.11691253254622,62813.588343576936,6.063400902188619
Dhaka,Local SME,"T1 (BUET, DU, IUT)",Diploma,B2,3.0,7.290239146132613,1,151.58181204876294,70278.29941466724,6.411584697528077
